0.0438	0.9856
0.0527	0.9825
0.047	0.9849
0.0462	0.9847
0.0495	0.9838
0.0458	0.9845
0.0448	0.9855
0.0429	0.9859
0.0514	0.9833
0.0449	0.9862
0.0451	0.9855
0.0432	0.9853
0.0524	0.982
0.042	0.9859
0.0459	0.9847
0.0399	0.9867
0.0441	0.9847
0.0445	0.9849
0.0449	0.9854
0.0444	0.9853
0.0433	0.986
0.0429	0.985
0.0461	0.9848
0.0409	0.9864
0.0471	0.9846
0.0456	0.9851
0.0416	0.9859
0.0419	0.9863
0.0433	0.985
0.0402	0.9867
0.0392	0.9868
0.0403	0.9861
0.0415	0.9859
0.0419	0.986
0.0412	0.9853
0.0435	0.9869
0.0396	0.9871
0.0415	0.9853
0.0386	0.9875
0.0408	0.9866
0.0406	0.9862
0.04	0.9866
0.0441	0.9856
0.0378	0.9877
0.0401	0.9867
0.0335	0.989
0.039	0.9872
0.0416	0.9859
0.0438	0.9855
0.0386	0.9871
0.0406	0.9866
0.0379	0.9867
0.036	0.9879
0.0398	0.9868
0.0386	0.9873
0.043	0.9855
0.0365	0.9877
0.0395	0.9859
0.0394	0.9872
0.0378	0.9871
0.038	0.9866
0.0336	0.9881
0.0406	0.9867
0.0376	0.9873
0.0384	0.9869
0.0345	0.988
0.0381	0.9877
0.0361	0.988
0.0379	0.9874
0.0395	0.9869
0.0371	0.9873
0.0362	0.988
0.0412	0.9868
0.0339	0.9879
0.0365	0.9873
0.0365	0.9878
0.038	0.9865
0.0395	0.9871
0.0316	0.9892
0.0372	0.9874
0.0378	0.9871
0.0309	0.9898
0.0344	0.9889
0.0365	0.9884
0.0333	0.9895
0.0383	0.987
0.0403	0.9864
0.0317	0.9894
0.0353	0.9877
0.0326	0.9883
0.041	0.9865
0.0333	0.9888
0.0352	0.9877
0.034	0.9877
0.0352	0.9882
0.0343	0.9889
0.0359	0.988
0.0361	0.9883
0.0322	0.9891
0.0342	0.9883
0.0363	0.9874
0.0322	0.9888
0.0333	0.9891
0.0354	0.9885
0.0325	0.9888
0.0314	0.9891
0.0363	0.9882
0.0315	0.9896
0.0344	0.9883
0.0341	0.9885
0.0315	0.9892
0.0325	0.9898
0.0321	0.9887
0.0345	0.989
0.0295	0.9899
0.0314	0.9896
0.033	0.9886
0.0341	0.9887
0.0322	0.9886
0.0289	0.9899
0.0336	0.989
0.0356	0.9881
0.0302	0.9889
0.0341	0.9889
0.0317	0.9894
0.0311	0.9896
0.0314	0.9893
0.0341	0.988
0.0309	0.9894
0.0305	0.9897
0.0329	0.9885
0.0301	0.9898
0.0309	0.9891
0.0333	0.9885
0.0325	0.9896
0.0298	0.9895
0.0327	0.9883
0.0318	0.9895
0.0324	0.9888
0.0327	0.9889
0.0296	0.9905
0.029	0.9906
0.0321	0.9892
0.0319	0.9891
0.0291	0.9898
0.0325	0.9892
0.0286	0.9899
0.0291	0.9899
0.0311	0.9897
0.0297	0.9902
0.0303	0.9895
0.0327	0.9895
0.0305	0.9899
0.0267	0.9909
0.0321	0.9894
0.033	0.9887
0.0288	0.9894
0.0262	0.9907
0.0303	0.9893
0.0334	0.9891
0.0308	0.9895
0.0321	0.9897
0.0287	0.9907
0.0261	0.9909
0.0287	0.9903
0.0301	0.9898
0.0335	0.9892
0.0321	0.9886
0.0266	0.9907
0.0287	0.9895
0.0262	0.991
0.0332	0.989
0.029	0.9905
0.028	0.9908
0.0299	0.9899
0.0301	0.9905
0.026	0.9907
0.0257	0.9908
0.0276	0.99
0.0322	0.9893
0.03	0.99
0.03	0.9899
0.0291	0.99
0.0322	0.9894
0.0261	0.9909
0.03	0.9904
0.0261	0.991
0.0269	0.9914
0.0282	0.9904
0.0299	0.9897
0.0269	0.9909
0.0264	0.9908
0.0253	0.9909
0.0277	0.9902
0.0299	0.9893
0.0325	0.9893
0.0281	0.99
0.0271	0.9908
0.0268	0.9902
0.0277	0.9908
0.027	0.9903
0.0256	0.9907
0.0263	0.991
0.0258	0.9911
0.0285	0.9907
0.021	0.9924
0.0273	0.9909
0.0296	0.9901
0.0247	0.9909
0.0218	0.9922
0.0286	0.9903
0.0327	0.9887
0.0266	0.9908
0.0257	0.9908
0.0265	0.9911
0.0232	0.9919
0.0249	0.9912
0.0273	0.991
0.0271	0.9901
0.0296	0.9907
0.0304	0.9899
0.0262	0.9904
0.0287	0.9908
0.0244	0.9914
0.0246	0.9916
0.0265	0.9911
0.0268	0.991
0.0284	0.9907
0.0249	0.9913
0.0277	0.9904
0.0232	0.9921
0.028	0.9904
0.0231	0.992
0.0278	0.9901
0.0274	0.9907
0.028	0.991
0.0251	0.9914
0.0241	0.9914
0.026	0.9909
0.0277	0.9907
0.0259	0.9913
0.0229	0.9917
0.0252	0.9909
0.0281	0.9906
0.0252	0.9917
0.0258	0.9907
0.0284	0.9906
0.0235	0.9927
0.0254	0.9904
0.0225	0.9926
0.0254	0.9915
0.0255	0.9918
0.0232	0.9919
0.0237	0.9918
0.0234	0.9916
0.0267	0.9908
0.0215	0.9926
0.0239	0.9915
0.0236	0.9919
0.0278	0.991
0.0213	0.9922
