1.8556	0.2255
1.8295	0.2414
1.8239	0.2457
1.8194	0.247
1.8147	0.2476
1.8057	0.2473
1.7928	0.2507
1.7589	0.2824
1.6941	0.3294
1.598	0.3749
1.5334	0.4049
1.4818	0.4243
1.4324	0.4418
1.3907	0.4632
1.345	0.48
1.2987	0.5002
1.2615	0.5189
1.2126	0.5363
1.181	0.549
1.1378	0.5668
1.0884	0.5906
1.0422	0.6092
0.9972	0.6275
0.941	0.6478
0.8849	0.6719
0.8234	0.6972
0.7621	0.7211
0.6877	0.7479
0.6082	0.7784
0.5253	0.8124
0.454	0.839
0.3726	0.8717
0.3094	0.8929
0.2355	0.9213
0.1989	0.9334
0.1674	0.9442
0.1391	0.9569
0.1107	0.9661
0.0942	0.9726
0.0961	0.9705
0.0867	0.9738
0.0799	0.9763
0.0799	0.9759
0.0719	0.9795
0.061	0.9834
0.0577	0.9842
0.0642	0.9818
0.0554	0.9838
0.0581	0.9839
0.0626	0.9816
0.0529	0.9842
0.0557	0.986
0.0484	0.9859
0.0557	0.9836
0.0474	0.9858
0.0518	0.9847
0.0372	0.9893
0.0509	0.9857
0.0505	0.9848
0.0472	0.9865
0.0499	0.9855
0.0384	0.989
0.0348	0.99
0.034	0.99
0.0428	0.9872
0.0487	0.9855
0.0317	0.9901
0.0362	0.9896
0.0341	0.9899
0.0329	0.9905
0.0315	0.9904
0.0358	0.9887
0.03	0.9911
0.0239	0.993
0.0417	0.9868
0.0281	0.9919
0.033	0.9896
0.0331	0.991
0.0244	0.9928
0.0342	0.9892
0.0316	0.9904
0.0259	0.9922
0.0283	0.9911
0.0208	0.9932
0.0297	0.9909
0.0342	0.9896
0.0206	0.9937
0.0355	0.9892
0.0203	0.9936
0.03	0.9907
0.0276	0.9916
0.0276	0.9912
0.0204	0.9939
0.0219	0.9927
0.0179	0.9946
0.025	0.9922
0.0254	0.9923
0.0332	0.9902
0.0253	0.9921
0.0222	0.9934
0.0237	0.993
0.02	0.9938
0.0145	0.9951
0.0224	0.9926
0.0325	0.99
0.0149	0.995
0.0215	0.9925
0.0222	0.9927
0.0257	0.9916
0.0177	0.9937
0.0167	0.9947
0.0216	0.9934
0.0197	0.9936
0.0187	0.9941
0.0181	0.9945
0.0133	0.9953
0.022	0.9926
0.0202	0.9939
0.018	0.9945
0.0185	0.9943
0.0178	0.9948
0.0166	0.995
0.022	0.9927
0.0167	0.9945
0.0179	0.9945
0.023	0.9926
0.015	0.9952
0.0108	0.9958
0.0127	0.9954
0.0319	0.9906
0.0189	0.9939
0.0169	0.995
0.0183	0.9952
0.0175	0.9943
0.0162	0.9942
0.0164	0.9948
0.0198	0.9938
0.0162	0.9945
0.014	0.9949
0.0094	0.9966
0.0118	0.9955
0.0239	0.9919
0.0168	0.9946
0.0164	0.9945
0.013	0.9952
0.0192	0.9935
0.0133	0.9959
0.0132	0.9954
0.013	0.9954
0.0195	0.9941
0.0227	0.9931
0.0177	0.9946
0.0175	0.9942
0.0146	0.9952
0.0111	0.9957
0.0136	0.9957
0.0112	0.9962
0.0179	0.9944
0.0129	0.9952
0.0156	0.995
0.0141	0.9954
